"V1","V2","V3","V4","V5","V6","V7","V8"
"566c","MADGRA",0,1081,64,92.75,25,1.56
"566c","MICGRA",0,1081,64,92.75,25,1.56
"566c","NF",5,1081,64,92.75,25,1.56
"566c","NGRS",3,1081,64,92.75,25,1.56
"566c","NNF",0,1081,64,92.75,25,1.56
"566c","PASSMI",0,1081,64,92.75,25,1.56
"566c","NNGRS",0,1081,64,92.75,25,1.56
"566c","POAPRA",0,1081,64,92.75,25,1.56
"566c","POTGRA",3,1081,64,92.75,25,1.56
"566c","PRUVIR",0,1081,64,92.75,25,1.56
"566c","SENINT",0,1081,64,92.75,25,1.56
"566c","SHRB",3,1081,64,92.75,25,1.56
"566c","SYMALB",3,1081,64,92.75,25,1.56
"566c","UNK",1,1081,64,92.75,25,1.56
"566c","VALLOC",0,1081,64,92.75,25,1.56
"566c","VIOLA",1,1081,64,92.75,25,1.56
"566d","ACHMIL",0,1108,140,36,23,0.87
"566d","ALYALY",0,1108,140,36,23,0.87
"566d","ARENARIA",0,1108,140,36,23,0.87
"566d","BG",2,1108,140,36,23,0.87
"566d","BROTEC",0,1108,140,36,23,0.87
"566d","BSC",1,1108,140,36,23,0.87
"566d","CLAPOC",1,1108,140,36,23,0.87
"566d","COLPAR",0,1108,140,36,23,0.87
"566d","DELNUT",0,1108,140,36,23,0.87
"566d","DRAVER",3,1108,140,36,23,0.87
"566d","ERIHER",0,1108,140,36,23,0.87
"566d","FESIDA",0,1108,140,36,23,0.87
"566d","GALAPA",1,1108,140,36,23,0.87
"566d","LACSER",0,1108,140,36,23,0.87
"566d","LITGLA",0,1108,140,36,23,0.87
"566d","LOMMAC",0,1108,140,36,23,0.87
"566d","LT",5,1108,140,36,23,0.87
"566d","MAHREP",0,1108,140,36,23,0.87
"566d","MICGRA",1,1108,140,36,23,0.87
"566d","NF",1,1108,140,36,23,0.87
"566d","NGRS",0,1108,140,36,23,0.87
"566d","NNF",3,1108,140,36,23,0.87
"566d","NNGRS",5,1108,140,36,23,0.87
"566d","OLSDOU",0,1108,140,36,23,0.87
"566d","PSESPI",0,1108,140,36,23,0.87
"566d","RK",1,1108,140,36,23,0.87
"566d","RUMACE",0,1108,140,36,23,0.87
"566d","VENDUB",5,1108,140,36,23,0.87
"566e","ACHMIL",0,1085,110,29.5,35,1.77
"566e","AGOHET",0,1085,110,29.5,35,1.77
"566e","AGOSERIS",0,1085,110,29.5,35,1.77
"566e","ALYALY",0,1085,110,29.5,35,1.77
"566e","AMAALN",0,1085,110,29.5,35,1.77
"566e","ARESER",0,1085,110,29.5,35,1.77
"566e","BALSAG",0,1085,110,29.5,35,1.77
"566e","BG",2,1085,110,29.5,35,1.77
"566e","BROTEC",1,1085,110,29.5,35,1.77
"566e","BSC",3,1085,110,29.5,35,1.77
"566e","CERPUR",0,1085,110,29.5,35,1.77
"566e","CLAPER",0,1085,110,29.5,35,1.77
"566e","CLAPOC",1,1085,110,29.5,35,1.77
"566e","COLPAR",0,1085,110,29.5,35,1.77
"566e","DELNUT",0,1085,110,29.5,35,1.77
"566e","DRAVER",2,1085,110,29.5,35,1.77
"566e","ERIHER",0,1085,110,29.5,35,1.77
"566e","FRIPUD",1,1085,110,29.5,35,1.77
"566e","GALAPA",0,1085,110,29.5,35,1.77
"566e","GALTRI",0,1085,110,29.5,35,1.77
"566e","HELUNI",0,1085,110,29.5,35,1.77
"566e","HYDCAP",0,1085,110,29.5,35,1.77
"566e","LACSER",0,1085,110,29.5,35,1.77
"566e","LITGLA",1,1085,110,29.5,35,1.77
"566e","LOMDIS",0,1085,110,29.5,35,1.77
"566e","LT",4,1085,110,29.5,35,1.77
"566e","LUPINUS",0,1085,110,29.5,35,1.77
"566e","MICGRA",1,1085,110,29.5,35,1.77
"566e","MYOSTR",1,1085,110,29.5,35,1.77
"566e","NF",2,1085,110,29.5,35,1.77
"566e","NGRS",4,1085,110,29.5,35,1.77
"566e","NNF",2,1085,110,29.5,35,1.77
"566e","NNGRS",0,1085,110,29.5,35,1.77
"566e","PELRUF",0,1085,110,29.5,35,1.77
"566e","PENHUM",0,1085,110,29.5,35,1.77
"566e","PINPON",0,1085,110,29.5,35,1.77
"566e","POASEC",0,1085,110,29.5,35,1.77
"566e","POLPIL",3,1085,110,29.5,35,1.77
"566e","PSESPI",4,1085,110,29.5,35,1.77
"566e","RK",0,1085,110,29.5,35,1.77
"566e","ROSWOO",0,1085,110,29.5,35,1.77
"566e","SEDLAN",0,1085,110,29.5,35,1.77
"566e","SENINT",0,1085,110,29.5,35,1.77
"566e","SHRB",0,1085,110,29.5,35,1.77
"566e","SYMALB",0,1085,110,29.5,35,1.77
"566e","SYNRUR",0,1085,110,29.5,35,1.77
"566e","TRIGRA",0,1085,110,29.5,35,1.77
"566e","UNK",0,1085,110,29.5,35,1.77
"566e","VALLOC",0,1085,110,29.5,35,1.77
"566e","VENDUB",3,1085,110,29.5,35,1.77
"566f","ANTMIC",0,1129,0,32.25,0,1.81
"566f","BG",0,1129,0,32.25,0,1.81
"566f","BROTEC",3,1129,0,32.25,0,1.81
"566f","BSC",3,1129,0,32.25,0,1.81
"566f","CERPUR",0,1129,0,32.25,0,1.81
"566f","CLAPOC",3,1129,0,32.25,0,1.81
"566f","COLLEMA",0,1129,0,32.25,0,1.81
"566f","COLPAR",0,1129,0,32.25,0,1.81
"566f","CREACU",0,1129,0,32.25,0,1.81
"566f","DELNUT",1,1129,0,32.25,0,1.81
"566f","DRAVER",0,1129,0,32.25,0,1.81
"566f","ERIHER",1,1129,0,32.25,0,1.81
"566f","GALAPA",0,1129,0,32.25,0,1.81
"566f","LACSER",0,1129,0,32.25,0,1.81
"566f","LITGLA",2,1129,0,32.25,0,1.81
"566f","LOMMAC",0,1129,0,32.25,0,1.81
"566f","LT",6,1129,0,32.25,0,1.81
"566f","MICGRA",1,1129,0,32.25,0,1.81
"566f","MYOSTR",0,1129,0,32.25,0,1.81
"566f","NF",2,1129,0,32.25,0,1.81
"566f","NGRS",3,1129,0,32.25,0,1.81
"566f","NNF",0,1129,0,32.25,0,1.81
"566f","NNGRS",6,1129,0,32.25,0,1.81
"566f","OLSDOU",0,1129,0,32.25,0,1.81
"566f","PELDID",0,1129,0,32.25,0,1.81
"566f","POABUL",0,1129,0,32.25,0,1.81
"566f","POASEC",3,1129,0,32.25,0,1.81
"566f","POLPIL",0,1129,0,32.25,0,1.81
"566f","PSESPI",0,1129,0,32.25,0,1.81
"566f","RK",0,1129,0,32.25,0,1.81
"566f","RUMACE",0,1129,0,32.25,0,1.81
"566f","SELDEN",0,1129,0,32.25,0,1.81
"566f","SYNRUR",0,1129,0,32.25,0,1.81
"566f","VENDUB",2,1129,0,32.25,0,1.81
"566g","ACHMIL",0,1062,200,30.25,9,1.08
"566g","AGOGRA",0,1062,200,30.25,9,1.08
"566g","AGOHET",0,1062,200,30.25,9,1.08
"566g","ALYALY",1,1062,200,30.25,9,1.08
"566g","APEINT",0,1062,200,30.25,9,1.08
"566g","BALSAG",0,1062,200,30.25,9,1.08
"566g","BG",3,1062,200,30.25,9,1.08
"566g","BROHOR",0,1062,200,30.25,9,1.08
"566g","BRORAC",1,1062,200,30.25,9,1.08
"566g","BROTEC",0,1062,200,30.25,9,1.08
"566g","DRAVER",0,1062,200,30.25,9,1.08
"566g","EPIBRA",0,1062,200,30.25,9,1.08
"566g","ERIHER",1,1062,200,30.25,9,1.08
"566g","GALAPA",1,1062,200,30.25,9,1.08
"566g","HIESCO",2,1062,200,30.25,9,1.08
"566g","HOLUMB",0,1062,200,30.25,9,1.08
"566g","LACSER",0,1062,200,30.25,9,1.08
"566g","LOMTRI",1,1062,200,30.25,9,1.08
"566g","LT",5,1062,200,30.25,9,1.08
"566g","LUPINUS",0,1062,200,30.25,9,1.08
"566g","MADGRA",1,1062,200,30.25,9,1.08
"566g","MICGRA",0,1062,200,30.25,9,1.08
"566g","NF",2,1062,200,30.25,9,1.08
"566g","NNF",1,1062,200,30.25,9,1.08
"566g","NNGRS",5,1062,200,30.25,9,1.08
"566g","RK",1,1062,200,30.25,9,1.08
"566g","TRADUB",0,1062,200,30.25,9,1.08
"566g","TRIGRA",0,1062,200,30.25,9,1.08
"566g","VENDUB",5,1062,200,30.25,9,1.08
"566h","AGOHET",0,1104,282,11.25,35,1.42
"566h","AMAALN",0,1104,282,11.25,35,1.42
"566h","BG",1,1104,282,11.25,35,1.42
"566h","BRAALB",0,1104,282,11.25,35,1.42
"566h","BROHOR",1,1104,282,11.25,35,1.42
"566h","BROTEC",3,1104,282,11.25,35,1.42
"566h","BRYUM",0,1104,282,11.25,35,1.42
"566h","BSC",6,1104,282,11.25,35,1.42
"566h","CLADONIA",0,1104,282,11.25,35,1.42
"566h","COLLEMA",0,1104,282,11.25,35,1.42
"566h","COLPAR",1,1104,282,11.25,35,1.42
"566h","DRAVER",0,1104,282,11.25,35,1.42
"566h","EPIBRA",0,1104,282,11.25,35,1.42
"566h","FESIDA",0,1104,282,11.25,35,1.42
"566h","GALAPA",0,1104,282,11.25,35,1.42
"566h","HOLUMB",1,1104,282,11.25,35,1.42
"566h","LOMMAC",1,1104,282,11.25,35,1.42
"566h","LT",4,1104,282,11.25,35,1.42
"566h","MADGRA",0,1104,282,11.25,35,1.42
"566h","MICGRA",0,1104,282,11.25,35,1.42
"566h","NF",0,1104,282,11.25,35,1.42
"566h","NGRS",3,1104,282,11.25,35,1.42
"566h","NNF",1,1104,282,11.25,35,1.42
"566h","NNGRS",3,1104,282,11.25,35,1.42
"566h","OLSDOU",1,1104,282,11.25,35,1.42
"566h","PELRUR",0,1104,282,11.25,35,1.42
"566h","POASEC",0,1104,282,11.25,35,1.42
"566h","POLYTRICUM",5,1104,282,11.25,35,1.42
"566h","PSESPI",3,1104,282,11.25,35,1.42
"566h","RK",1,1104,282,11.25,35,1.42
"566h","SELDEN",1,1104,282,11.25,35,1.42
"566h","SHRB",0,1104,282,11.25,35,1.42
"566h","SPIBET",0,1104,282,11.25,35,1.42
"566h","VULMYU",0,1104,282,11.25,35,1.42
"566i","BESRUB",0,1058,147,63.75,25,1.03
"566i","BG",0,1058,147,63.75,25,1.03
"566i","BRORAC",0,1058,147,63.75,25,1.03
"566i","BROTEC",2,1058,147,63.75,25,1.03
"566i","CLAPER",0,1058,147,63.75,25,1.03
"566i","DESINC",0,1058,147,63.75,25,1.03
"566i","EPIBRA",0,1058,147,63.75,25,1.03
"566i","HELUNI",0,1058,147,63.75,25,1.03
"566i","LACSER",1,1058,147,63.75,25,1.03
"566i","LOMDIS",0,1058,147,63.75,25,1.03
"566i","LT",6,1058,147,63.75,25,1.03
"566i","MADGRA",2,1058,147,63.75,25,1.03
"566i","MICGRA",0,1058,147,63.75,25,1.03
"566i","NF",2,1058,147,63.75,25,1.03
"566i","NNF",1,1058,147,63.75,25,1.03
"566i","NNGRS",5,1058,147,63.75,25,1.03
"566i","ROSWOO",0,1058,147,63.75,25,1.03
"566i","SHRB",2,1058,147,63.75,25,1.03
"566i","SYMALB",2,1058,147,63.75,25,1.03
"566i","TRADUB",0,1058,147,63.75,25,1.03
"566i","VALLOC",0,1058,147,63.75,25,1.03
"566i","VENDUB",5,1058,147,63.75,25,1.03
"566j","ACHMIL",0,934,250,55,16,1.25
"566j","APOAND",3,934,250,55,16,1.25
"566j","ARRELA",4,934,250,55,16,1.25
"566j","BG",0,934,250,55,16,1.25
"566j","BROBRI",0,934,250,55,16,1.25
"566j","BRORAC",0,934,250,55,16,1.25
"566j","EPIBRA",0,934,250,55,16,1.25
"566j","FESIDA",0,934,250,55,16,1.25
"566j","GERVIS",0,934,250,55,16,1.25
"566j","LOMDIS",0,934,250,55,16,1.25
"566j","LT",6,934,250,55,16,1.25
"566j","MADIA",0,934,250,55,16,1.25
"566j","NF",3,934,250,55,16,1.25
"566j","NGRS",0,934,250,55,16,1.25
"566j","NNF",1,934,250,55,16,1.25
"566j","NNGRS",5,934,250,55,16,1.25
"566j","POTGRA",1,934,250,55,16,1.25
"566j","ROSA",0,934,250,55,16,1.25
"566j","SHRB",0,934,250,55,16,1.25
"566j","SYMALB",0,934,250,55,16,1.25
"566j","VALLOC",1,934,250,55,16,1.25
"566j","VENDUB",3,934,250,55,16,1.25
"566k","ACHMIL",0,1016,322,42.75,35,1.91
"566k","APEINT",0,1016,322,42.75,35,1.91
"566k","BG",0,1016,322,42.75,35,1.91
"566k","BRAALB",0,1016,322,42.75,35,1.91
"566k","BROHOR",0,1016,322,42.75,35,1.91
"566k","BRORAC",0,1016,322,42.75,35,1.91
"566k","BSC",2,1016,322,42.75,35,1.91
"566k","CERPUR",2,1016,322,42.75,35,1.91
"566k","CLADONIA",1,1016,322,42.75,35,1.91
"566k","COLPAR",0,1016,322,42.75,35,1.91
"566k","ERIHER",1,1016,322,42.75,35,1.91
"566k","FESIDA",3,1016,322,42.75,35,1.91
"566k","GEUTRI",0,1016,322,42.75,35,1.91
"566k","HEUGRO",0,1016,322,42.75,35,1.91
"566k","LT",4,1016,322,42.75,35,1.91
"566k","LUPSER",3,1016,322,42.75,35,1.91
"566k","MICGRA",1,1016,322,42.75,35,1.91
"566k","NF",3,1016,322,42.75,35,1.91
"566k","NGRS",4,1016,322,42.75,35,1.91
"566k","NNF",1,1016,322,42.75,35,1.91
"566k","NNGRS",1,1016,322,42.75,35,1.91
"566k","PRUVIR",0,1016,322,42.75,35,1.91
"566k","PSESPI",3,1016,322,42.75,35,1.91
"566k","RK",0,1016,322,42.75,35,1.91
"566k","SEDLAN",0,1016,322,42.75,35,1.91
"566k","SENINT",0,1016,322,42.75,35,1.91
"566k","SHRB",1,1016,322,42.75,35,1.91
"566k","SOLMIS",0,1016,322,42.75,35,1.91
"566k","SYMALB",1,1016,322,42.75,35,1.91
"566k","TRIGRA",0,1016,322,42.75,35,1.91
"566k","VALLOC",1,1016,322,42.75,35,1.91
"566k","VENDUB",1,1016,322,42.75,35,1.91
"566l","ACHMIL",1,1032,268,37.75,12,1.45
"566l","AGOSERIS",0,1032,268,37.75,12,1.45
"566l","ALLACU",0,1032,268,37.75,12,1.45
"566l","BG",0,1032,268,37.75,12,1.45
"566l","BRAALB",0,1032,268,37.75,12,1.45
"566l","BRORAC",3,1032,268,37.75,12,1.45
"566l","BROTEC",3,1032,268,37.75,12,1.45
"566l","BSC",0,1032,268,37.75,12,1.45
"566l","CLAPOC",0,1032,268,37.75,12,1.45
"566l","COLLEMA",0,1032,268,37.75,12,1.45
"566l","COLLIN",0,1032,268,37.75,12,1.45
"566l","DRAVER",0,1032,268,37.75,12,1.45
"566l","EPIBRA",0,1032,268,37.75,12,1.45
"566l","ERIHER",0,1032,268,37.75,12,1.45
"566l","ERILAN",2,1032,268,37.75,12,1.45
"566l","FESIDA",0,1032,268,37.75,12,1.45
"566l","LACSER",0,1032,268,37.75,12,1.45
"566l","LOMDIS",0,1032,268,37.75,12,1.45
"566l","LOMMAC",0,1032,268,37.75,12,1.45
"566l","LT",6,1032,268,37.75,12,1.45
"566l","MICGRA",0,1032,268,37.75,12,1.45
"566l","MYOARV",1,1032,268,37.75,12,1.45
"566l","NF",3,1032,268,37.75,12,1.45
"566l","NGRS",0,1032,268,37.75,12,1.45
"566l","NNF",1,1032,268,37.75,12,1.45
"566l","NNGRS",6,1032,268,37.75,12,1.45
"566l","POABUL",0,1032,268,37.75,12,1.45
"566l","POASEC",0,1032,268,37.75,12,1.45
"566l","POLPIL",0,1032,268,37.75,12,1.45
"566l","PSESPI",0,1032,268,37.75,12,1.45
"566l","RUMACE",0,1032,268,37.75,12,1.45
"566l","VENDUB",4,1032,268,37.75,12,1.45
"566l","VULMYU",0,1032,268,37.75,12,1.45
"734a","ACHMIL",0,956,191,99.75,12,1.41
"734a","APOAND",4,956,191,99.75,12,1.41
"734a","ARRELA",0,956,191,99.75,12,1.41
"734a","BG",0,956,191,99.75,12,1.41
"734a","BROTEC",6,956,191,99.75,12,1.41
"734a","GERVIS",3,956,191,99.75,12,1.41
"734a","LITGLA",0,956,191,99.75,12,1.41
"734a","LOMDIS",0,956,191,99.75,12,1.41
"734a","LT",6,956,191,99.75,12,1.41
"734a","MICGRA",1,956,191,99.75,12,1.41
"734a","NF",4,956,191,99.75,12,1.41
"734a","NNF",4,956,191,99.75,12,1.41
"734a","NNGRS",6,956,191,99.75,12,1.41
"734a","POTGRA",0,956,191,99.75,12,1.41
"734a","VALLOC",4,956,191,99.75,12,1.41
"734a","VENDUB",2,956,191,99.75,12,1.41
"734b","ACHMIL",0,948,180,10.25,11,1.39
"734b","APOAND",3,948,180,10.25,11,1.39
"734b","ARRELA",0,948,180,10.25,11,1.39
"734b","BG",0,948,180,10.25,11,1.39
"734b","BROARV",2,948,180,10.25,11,1.39
"734b","BROHOR",0,948,180,10.25,11,1.39
"734b","DANCAL",1,948,180,10.25,11,1.39
"734b","EPIBRA",1,948,180,10.25,11,1.39
"734b","FESIDA",0,948,180,10.25,11,1.39
"734b","GERVIS",0,948,180,10.25,11,1.39
"734b","LT",6,948,180,10.25,11,1.39
"734b","MADGRA",1,948,180,10.25,11,1.39
"734b","NF",4,948,180,10.25,11,1.39
"734b","NGRS",1,948,180,10.25,11,1.39
"734b","NNF",0,948,180,10.25,11,1.39
"734b","NNGRS",5,948,180,10.25,11,1.39
"734b","PRUDOM",0,948,180,10.25,11,1.39
"734b","PSESPI",0,948,180,10.25,11,1.39
"734b","RK",0,948,180,10.25,11,1.39
"734b","SHRB",1,948,180,10.25,11,1.39
"734b","SYMALB",1,948,180,10.25,11,1.39
"734b","TRADUB",0,948,180,10.25,11,1.39
"734b","VENDUB",4,948,180,10.25,11,1.39
"734c","ACHMIL",0,947,219,9.25,10,1.4
"734c","AGOGRA",0,947,219,9.25,10,1.4
"734c","BALSAG",0,947,219,9.25,10,1.4
"734c","BG",2,947,219,9.25,10,1.4
"734c","BROARV",0,947,219,9.25,10,1.4
"734c","BROHOR",2,947,219,9.25,10,1.4
"734c","BROTEC",1,947,219,9.25,10,1.4
"734c","BSC",0,947,219,9.25,10,1.4
"734c","CERPUR",0,947,219,9.25,10,1.4
"734c","CHOJUN",3,947,219,9.25,10,1.4
"734c","CLAPOC",0,947,219,9.25,10,1.4
"734c","CLAVER",0,947,219,9.25,10,1.4
"734c","DIPMUS",0,947,219,9.25,10,1.4
"734c","EPIBRA",0,947,219,9.25,10,1.4
"734c","LEPCAC",0,947,219,9.25,10,1.4
"734c","LOMMAC",0,947,219,9.25,10,1.4
"734c","LT",5,947,219,9.25,10,1.4
"734c","LUPSER",0,947,219,9.25,10,1.4
"734c","MADGRA",2,947,219,9.25,10,1.4
"734c","NF",2,947,219,9.25,10,1.4
"734c","NGRS",0,947,219,9.25,10,1.4
"734c","NNF",3,947,219,9.25,10,1.4
"734c","NNGRS",5,947,219,9.25,10,1.4
"734c","PELDID",0,947,219,9.25,10,1.4
"734c","POABUL",0,947,219,9.25,10,1.4
"734c","POASEC",0,947,219,9.25,10,1.4
"734c","POLMUS",0,947,219,9.25,10,1.4
"734c","POLPIL",0,947,219,9.25,10,1.4
"734c","PSESPI",0,947,219,9.25,10,1.4
"734c","RK",0,947,219,9.25,10,1.4
"734c","RUMACE",0,947,219,9.25,10,1.4
"734c","TRADUB",1,947,219,9.25,10,1.4
"734c","VENDUB",4,947,219,9.25,10,1.4
"734c","VULMYU",0,947,219,9.25,10,1.4
"734d","AGOHET",0,992,261,13.5,9,1.75
"734d","BG",3,992,261,13.5,9,1.75
"734d","BRORAC",0,992,261,13.5,9,1.75
"734d","BROTEC",1,992,261,13.5,9,1.75
"734d","BSC",3,992,261,13.5,9,1.75
"734d","CERPUR",0,992,261,13.5,9,1.75
"734d","CLAPOC",0,992,261,13.5,9,1.75
"734d","COLLEMA",0,992,261,13.5,9,1.75
"734d","DELNUT",0,992,261,13.5,9,1.75
"734d","DIPMUS",1,992,261,13.5,9,1.75
"734d","DRAVER",0,992,261,13.5,9,1.75
"734d","KOEMIC",0,992,261,13.5,9,1.75
"734d","LEPRARIA",1,992,261,13.5,9,1.75
"734d","LOMMAC",3,992,261,13.5,9,1.75
"734d","LT",1,992,261,13.5,9,1.75
"734d","MADEXI",0,992,261,13.5,9,1.75
"734d","MICGRA",0,992,261,13.5,9,1.75
"734d","NF",3,992,261,13.5,9,1.75
"734d","NGRS",0,992,261,13.5,9,1.75
"734d","NNF",0,992,261,13.5,9,1.75
"734d","NNGRS",2,992,261,13.5,9,1.75
"734d","PELRUF",1,992,261,13.5,9,1.75
"734d","POABUL",2,992,261,13.5,9,1.75
"734d","POASEC",0,992,261,13.5,9,1.75
"734d","PSESPI",0,992,261,13.5,9,1.75
"734d","RK",0,992,261,13.5,9,1.75
"734d","RUMACE",0,992,261,13.5,9,1.75
"734d","SHRB",2,992,261,13.5,9,1.75
"734d","SYMALB",2,992,261,13.5,9,1.75
"734d","SYNRUR",3,992,261,13.5,9,1.75
"734d","VENDUB",0,992,261,13.5,9,1.75
"801a","ARRELA",1,828,360,114,34,1.01
"801a","CHAANG",3,828,360,114,34,1.01
"801a","CIRARV",0,828,360,114,34,1.01
"801a","CRADOU",0,828,360,114,34,1.01
"801a","GERVIS",0,828,360,114,34,1.01
"801a","LOMDIS",0,828,360,114,34,1.01
"801a","LT",6,828,360,114,34,1.01
"801a","NF",3,828,360,114,34,1.01
"801a","NNF",0,828,360,114,34,1.01
"801a","NNGRS",1,828,360,114,34,1.01
"801a","PRUVIR",0,828,360,114,34,1.01
"801a","ROSWOO",5,828,360,114,34,1.01
"801a","RUBIDA",0,828,360,114,34,1.01
"801a","SHRB",6,828,360,114,34,1.01
"801a","SPIBET",0,828,360,114,34,1.01
"801a","SYMALB",3,828,360,114,34,1.01
"801a","VACCINIUM",0,828,360,114,34,1.01
"801b","AGAURT",0,832,7,75,31,1.28
"801b","ANTCAU",0,832,7,75,31,1.28
"801b","BG",0,832,7,75,31,1.28
"801b","BRYLEI",0,832,7,75,31,1.28
"801b","BSC",3,832,7,75,31,1.28
"801b","CIRARV",1,832,7,75,31,1.28
"801b","CIRSIUM",0,832,7,75,31,1.28
"801b","CRADOU",6,832,7,75,31,1.28
"801b","ORTSPE",3,832,7,75,31,1.28
"801b","ELYGLA",4,832,7,75,31,1.28
"801b","HERMAX",0,832,7,75,31,1.28
"801b","LT",5,832,7,75,31,1.28
"801b","NF",0,832,7,75,31,1.28
"801b","NGRS",4,832,7,75,31,1.28
"801b","NNF",3,832,7,75,31,1.28
"801b","OSMBER",0,832,7,75,31,1.28
"801b","PRUVIR",0,832,7,75,31,1.28
"801b","SHRB",6,832,7,75,31,1.28
"801b","SILLAT",3,832,7,75,31,1.28
"801b","STEMED",0,832,7,75,31,1.28
"801b","SYMALB",1,832,7,75,31,1.28
"933a","ACHMIL",0,819,310,119,22,1.03
"933a","ARESER",0,819,310,119,22,1.03
"933a","BG",1,819,310,119,22,1.03
"933a","BRAALB",1,819,310,119,22,1.03
"933a","BROTEC",2,819,310,119,22,1.03
"933a","BSC",1,819,310,119,22,1.03
"933a","CLAPOC",1,819,310,119,22,1.03
"933a","COLPAR",1,819,310,119,22,1.03
"933a","DRAVER",0,819,310,119,22,1.03
"933a","EPIBRA",0,819,310,119,22,1.03
"933a","EPILOBIUM",0,819,310,119,22,1.03
"933a","GALAPA",0,819,310,119,22,1.03
"933a","HERMAX",0,819,310,119,22,1.03
"933a","LOMDIS",0,819,310,119,22,1.03
"933a","LT",6,819,310,119,22,1.03
"933a","MALNEG",0,819,310,119,22,1.03
"933a","MICGRA",3,819,310,119,22,1.03
"933a","MYOSTR",0,819,310,119,22,1.03
"933a","NF",3,819,310,119,22,1.03
"933a","NNF",1,819,310,119,22,1.03
"933a","NNGRS",6,819,310,119,22,1.03
"933a","POAPRA",0,819,310,119,22,1.03
"933a","RK",0,819,310,119,22,1.03
"933a","ROSCAN",0,819,310,119,22,1.03
"933a","ROSWOO",0,819,310,119,22,1.03
"933a","RUMACE",1,819,310,119,22,1.03
"933a","SHRB",0,819,310,119,22,1.03
"933a","TAROFF",0,819,310,119,22,1.03
"933a","TRADUB",0,819,310,119,22,1.03
"933a","VENDUB",6,819,310,119,22,1.03
"933a","VICVIL",0,819,310,119,22,1.03
"942a","ACHMIL",1,812,340,117,15,1.95
"942a","ASTARR",3,812,340,117,15,1.95
"942a","ASTER",0,812,340,117,15,1.95
"942a","BALSAG",0,812,340,117,15,1.95
"942a","BESRUB",1,812,340,117,15,1.95
"942a","BG",0,812,340,117,15,1.95
"942a","BRAALB",0,812,340,117,15,1.95
"942a","BROHOR",0,812,340,117,15,1.95
"942a","BSC",0,812,340,117,15,1.95
"942a","CARGEY",3,812,340,117,15,1.95
"942a","CASMIN",2,812,340,117,15,1.95
"942a","CLYPAR",0,812,340,117,15,1.95
"942a","COLPAR",0,812,340,117,15,1.95
"942a","CRYFLA",0,812,340,117,15,1.95
"942a","EPIBRA",0,812,340,117,15,1.95
"942a","FESIDA",3,812,340,117,15,1.95
"942a","GALAPA",0,812,340,117,15,1.95
"942a","GALBOR",0,812,340,117,15,1.95
"942a","GALTRI",0,812,340,117,15,1.95
"942a","GERVIS",0,812,340,117,15,1.95
"942a","GEUTRI",0,812,340,117,15,1.95
"942a","HELUNI",0,812,340,117,15,1.95
"942a","HEUCYL",0,812,340,117,15,1.95
"942a","HIESCO",1,812,340,117,15,1.95
"942a","LT",4,812,340,117,15,1.95
"942a","LUPSER",0,812,340,117,15,1.95
"942a","MICGRA",0,812,340,117,15,1.95
"942a","MYOARV",0,812,340,117,15,1.95
"942a","NF",5,812,340,117,15,1.95
"942a","NGRS",4,812,340,117,15,1.95
"942a","NNF",0,812,340,117,15,1.95
"942a","NNGRS",0,812,340,117,15,1.95
"942a","POTARG",0,812,340,117,15,1.95
"942a","POTGRA",3,812,340,117,15,1.95
"942a","PSESPI",2,812,340,117,15,1.95
"942a","RK",0,812,340,117,15,1.95
"942a","SHRB",0,812,340,117,15,1.95
"942a","SYMALB",0,812,340,117,15,1.95
"942a","VENDUB",0,812,340,117,15,1.95
"942a","ZIGVEN",0,812,340,117,15,1.95
"942b","ACHMIL",0,803,44,125,22,1.86
"942b","ARRELA",0,803,44,125,22,1.86
"942b","ASTER",0,803,44,125,22,1.86
"942b","BALSAG",0,803,44,125,22,1.86
"942b","BESRUB",0,803,44,125,22,1.86
"942b","BG",0,803,44,125,22,1.86
"942b","BSC",1,803,44,125,22,1.86
"942b","CARGEY",2,803,44,125,22,1.86
"942b","EPIBRA",0,803,44,125,22,1.86
"942b","FESIDA",0,803,44,125,22,1.86
"942b","GALAPA",0,803,44,125,22,1.86
"942b","GALBOR",1,803,44,125,22,1.86
"942b","GALBOR",0,803,44,125,22,1.86
"942b","GALTRI",1,803,44,125,22,1.86
"942b","GERVIS",0,803,44,125,22,1.86
"942b","GEUTRI",0,803,44,125,22,1.86
"942b","HELUNI",2,803,44,125,22,1.86
"942b","HIESCO",0,803,44,125,22,1.86
"942b","IRIMIS",3,803,44,125,22,1.86
"942b","LOMDIS",0,803,44,125,22,1.86
"942b","LT",2,803,44,125,22,1.86
"942b","LUPSER",0,803,44,125,22,1.86
"942b","NF",5,803,44,125,22,1.86
"942b","NGRS",2,803,44,125,22,1.86
"942b","NNGRS",0,803,44,125,22,1.86
"942b","POAPRA",0,803,44,125,22,1.86
"942b","POTARG",0,803,44,125,22,1.86
"942b","POTGRA",0,803,44,125,22,1.86
"942b","PSESPI",0,803,44,125,22,1.86
"942b","SENSER",2,803,44,125,22,1.86
"942b","SHRB",2,803,44,125,22,1.86
"942b","SYMALB",2,803,44,125,22,1.86
"942b","SYMLAN",0,803,44,125,22,1.86
"942b","UNK8",1,803,44,125,22,1.86
"942b","VIOLA",1,803,44,125,22,1.86
"987a","BALSAG",0,659,277,58.5,27,1.21
